,age,workclass,education_level,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
1956,44, Local-gov, Assoc-voc,11.0, Married-civ-spouse, Transport-moving, Husband, White, Male,4386.0,0.0,40.0, United-States,>50K
1957,62, Self-emp-inc, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,45.0, United-States,>50K
1958,25, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
1959,40, Private, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1902.0,40.0, United-States,>50K
1960,39, Private, Bachelors,13.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States,>50K
1961,90, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, England,>50K
1962,41, Private, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,>50K
1963,52, Private, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,45.0, United-States,>50K
1964,63, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
1965,46, Private, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,3103.0,0.0,40.0, United-States,>50K
1966,36, Private, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,50.0, United-States,>50K
1967,39, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48.0, United-States,>50K
1968,54, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
1969,43, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,20.0, United-States,>50K
1970,53, Private, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
1971,43, Private, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
1972,39, Local-gov, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
1973,64, Without-pay, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
1974,53, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
1975,45, Private, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
1976,55, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
1977,63, Self-emp-not-inc, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103.0,0.0,32.0, United-States,>50K
1978,57, Self-emp-inc, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
1979,41, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,45.0, United-States,>50K
1980,40, State-gov, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,38.0, United-States,>50K
1981,56, Private, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,>50K
1982,45, State-gov, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
1983,34, Private, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
1984,39, Private, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,2415.0,99.0, United-States,>50K
1985,43, Private, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
1986,32, Private, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
1987,35, Private, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
1988,36, Self-emp-not-inc, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024.0,0.0,75.0, United-States,>50K
1989,61, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,52.0, United-States,>50K
1990,53, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,48.0, United-States,>50K
1991,57, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,60.0, United-States,>50K
1992,57, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
1993,44, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
1994,71, Self-emp-not-inc, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,6514.0,0.0,40.0, United-States,>50K
1995,45, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States,>50K
1996,47, Federal-gov, Bachelors,13.0, Never-married, Adm-clerical, Unmarried, Black, Male,0.0,0.0,40.0, United-States,>50K
1997,40, Self-emp-inc, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,65.0, United-States,>50K
1998,59, Private, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
1999,33, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103.0,0.0,43.0, United-States,>50K
2000,64, Private, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0.0,0.0,60.0, Philippines,>50K
2001,37, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35.0, United-States,>50K
2002,54, Private, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,56.0, United-States,>50K
2003,31, State-gov, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298.0,0.0,55.0, United-States,>50K
2004,34, Self-emp-inc, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2005,34, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2006,35, Private, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,42.0, United-States,>50K
2007,27, Private, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
2008,52, Self-emp-inc, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
2009,47, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,65.0, United-States,>50K
2010,63, Private, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1887.0,40.0, United-States,>50K
2011,43, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2012,40, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
2013,34, Private, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,47.0, United-States,>50K
2014,44, Private, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2015,47, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Iran,>50K
2016,28, Private, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
2017,35, Private, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
2018,48, Local-gov, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688.0,0.0,40.0, United-States,>50K
2019,30, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States,>50K
2020,31, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2021,62, Private, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,30.0, United-States,>50K
2022,54, Local-gov, Masters,14.0, Divorced, Prof-specialty, Unmarried, Black, Female,0.0,0.0,37.0, United-States,>50K
2023,53, Self-emp-not-inc, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
2024,44, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2025,42, Private, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,52.0, United-States,>50K
2026,50, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3103.0,0.0,40.0, United-States,>50K
2027,71, Private, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,12.0, United-States,>50K
2028,69, Private, 12th,8.0, Married-civ-spouse, Transport-moving, Husband, White, Male,9386.0,0.0,60.0, United-States,>50K
2029,42, Private, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,80.0, United-States,>50K
2030,36, Federal-gov, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2031,40, Private, Some-college,10.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,48.0, United-States,>50K
2032,36, Private, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2033,40, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2034,52, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,7298.0,0.0,50.0, United-States,>50K
2035,56, Private, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,65.0, United-States,>50K
2036,46, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2037,35, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
2038,39, Self-emp-inc, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,50.0, United-States,>50K
2039,48, Private, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States,>50K
2040,45, Private, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2041,36, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,20.0, United-States,>50K
2042,25, Local-gov, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1977.0,40.0, United-States,>50K
2043,45, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
2044,42, Private, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,4386.0,0.0,40.0, United-States,>50K
2045,36, Private, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,14084.0,0.0,40.0, United-States,>50K
2046,45, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
2047,45, Private, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, Black, Male,0.0,0.0,40.0, United-States,>50K
2048,59, Private, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2049,36, Private, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,7298.0,0.0,55.0, United-States,>50K
2050,67, Self-emp-inc, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,20051.0,0.0,30.0, England,>50K
2051,54, State-gov, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2052,34, Private, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, Philippines,>50K
2053,42, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
2054,79, Self-emp-inc, 12th,8.0, Widowed, Sales, Not-in-family, White, Male,18481.0,0.0,45.0, United-States,>50K
2055,60, Self-emp-inc, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024.0,0.0,15.0, United-States,>50K
2056,41, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,99.0, United-States,>50K
2057,41, Private, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2058,44, Private, HS-grad,9.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,>50K
2059,51, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2060,45, Private, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50.0, United-States,>50K
2061,44, State-gov, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,46.0, United-States,>50K
2062,32, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,84.0, United-States,>50K
2063,39, Private, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,2415.0,65.0, United-States,>50K
2064,39, Federal-gov, Assoc-acdm,12.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,>50K
2065,58, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2066,46, Local-gov, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
2067,50, Self-emp-not-inc, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,55.0, United-States,>50K
2068,35, Private, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,7688.0,0.0,20.0, United-States,>50K
2069,45, Private, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Japan,>50K
2070,47, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2071,38, Private, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0.0,0.0,42.0, United-States,>50K
2072,44, Local-gov, HS-grad,9.0, Married-civ-spouse, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, United-States,>50K
2073,27, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Transport-moving, Other-relative, Other, Male,0.0,0.0,50.0, Ecuador,>50K
2074,35, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,50.0, Jamaica,>50K
2075,36, Private, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
2076,63, Private, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,60.0, United-States,>50K
2077,56, Private, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2078,35, Local-gov, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, Black, Male,7298.0,0.0,35.0, United-States,>50K
2079,34, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States,>50K
2080,30, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2081,31, State-gov, Masters,14.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,50.0, United-States,>50K
2082,24, State-gov, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,49.0, United-States,>50K
2083,49, Private, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
2084,34, Private, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
2085,47, Local-gov, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35.0, United-States,>50K
2086,34, Private, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,32.0, United-States,>50K
2087,49, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2088,60, Federal-gov, Assoc-voc,11.0, Divorced, Prof-specialty, Unmarried, White, Male,4934.0,0.0,40.0, United-States,>50K
2089,27, State-gov, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,38.0, United-States,>50K
2090,43, Self-emp-not-inc, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,42.0, United-States,>50K
2091,53, Federal-gov, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,60.0, Germany,>50K
2092,27, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,4386.0,0.0,40.0, United-States,>50K
2093,48, Private, 10th,6.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
2094,29, Local-gov, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,1485.0,40.0, United-States,>50K
2095,44, Self-emp-inc, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
2096,36, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,50.0, United-States,>50K
2097,47, Private, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,40.0, United-States,>50K
2098,25, Private, Bachelors,13.0, Never-married, Farming-fishing, Own-child, White, Male,27828.0,0.0,50.0, United-States,>50K
2099,36, Federal-gov, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,1848.0,55.0, United-States,>50K
2100,39, Private, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
2101,35, Private, Some-college,10.0, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,45.0, United-States,>50K
2102,59, Private, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2103,34, Local-gov, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
2104,38, Local-gov, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines,>50K
2105,39, Private, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
